Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species,Consensus
47226ecb824c423782d3fbb3175981ca,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium,,0.9998289984811483
66efb294c48490de3f96ea8f1f4f5456,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium,,0.9921400271465992
3f4997a164d07e2d68e9be42d5938d84,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,,,0.9997412473949526
a9690d8b053b76a02eecd6c6ee199d83,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,,0.9996439031509513
a8f36e142ddfa1cc864322acdd5331fa,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,,0.9987907107577187
497526e5c5c50d03605edf3534e64807,d__Bacteria,p__Firmicutes,c__Bacilli,,,,,1
16e1d116557ab319515d4f4d0d36e7b3,d__Bacteria,p__Firmicutes,c__Bacilli,o__Staphylococcales,f__Staphylococcaceae,g__Staphylococcus,,0.9983925363906959
7c3779fb86303d5ff1b9507aeaa5e660,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,,,0.990722081
b0ea4bc481011cda60b4f77cc921a0f5,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,,,0.9937272238980943
c4e0c2d47b20d2dbd6ef0d22ef0efbb3,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,,0.9904567799266958
bf2808f7f4161d936d251cb694407a80,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Listeriaceae,g__Listeria,,0.9999930941095767
15dd43a3071c0895d5f461aacef64ecc,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium,,0.9993911567637982
dfaa612089e484e1940d07475e78fb19,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium,,0.9992987323236753
