Feature ID	Taxon	Consensus
c2fe350cc0a5bf15dce9964df677fda6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__Comamonas_sp.	1.0
c300f806e1b26ed8ee717d41d0c1326d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c301546afcafe6d9b77b9c1a2970cff9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
c306b1e816f7bd95c767bc0f471becee	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	1.0
c309dcb330e1ad5c8bd4a33db29b6320	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	1.0
c30b858e037f30e19021c13d7c9ddf9f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
c311f3a5893f7954a3ae7deebf9f5fe9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	0.8
c317ed07ce6975969f11cbed7b9bd717	Unassigned	1.0
c319f3a1d986545b359cfaa6acfb50d5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	1.0
c33b646009977a9aaa61e69eb89b9798	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_Subdoligranulum	1.0
c33f2bd969a743cfda7544372f7f5119	Unassigned	1.0
c3460b14e8919f56f496f7dc013da2da	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Salinivibrio	0.9
c349a8d4ad81f17fa036df555069d6ea	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__uncultured_bacterium	0.7
c355d5e8ed1a453f91a4b025458c88dd	Unassigned	1.0
c355f416d8883aa87cc921c34207b768	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__uncultured_bacterium	0.7
c35d74c601ea581233acc09ac3967433	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.9
c3681ae8744712d4dd80ef035e14527d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_morhuae	0.667
c369b8f8ee2b6716690fd116251950be	Unassigned	1.0
c36c46677c797e1ba96285a2194baef2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
c37d0416ac7424ef0e572bfd0d8884f2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_morhuae	0.667
c383881623b31c3cb5322ef9a3fd30bb	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
c385e00530a947b94a90629ca8a7fcd9	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Oligosphaerales;f__Oligosphaeraceae;g__SBZC-1223;s__uncultured_bacterium	1.0
c38abf87b6b8d042422335619b8e1911	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c392f9459719e4619ab2005cc7779fd5	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Turicella;s__uncultured_organism	1.0
c39b9a0ddf4f55cf2ed03a9fd2a6622e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia	0.9
c39bc0c0f55695fa9e8c09b0c5f91c3a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola	1.0
c3aa5f7d64b2a3af60b8f767cb1e9ff2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
c3b3203c0f7a61920119325aa2a26852	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
c3b5e3e3638ccb996b18b3cdba057953	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_glacialipiscicola	1.0
c3bbcac00d0887de0e6b8f0515d39d8a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__uncultured_bacterium	0.8
c3bfa309163cddba2a9617c32d44c6a6	Unassigned	1.0
c3c3d149b54c828a0412b9993bcb4c31	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uncultured_organism	0.7
c3c59e590ca83b451c282c6953a35822	Unassigned	1.0
c3c68b90aef1ce7c9467e79545b36846	Unassigned	1.0
c3c78cdc796623d547b9adf531e2dd2b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia-Caballeronia-Paraburkholderia	1.0
c3cc1aa3ef4bb75ae7d0021ed33dad1b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia_plymuthica	0.6
c3d01a2a8650201b6b356924bd538ec6	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Pseudarcobacter	0.6
c3d5229e98e84087d8bc985df3cc45ee	Unassigned	1.0
c3dde5c58cc4f6635ebd029d753ccee1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia	0.7
c3dfaf81f2c85c853792440055bbe378	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
c3f4bccc44e12b2c2000d4d4724f59d2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	1.0
c3f75d737c5a876aa1ea92f8292b2b7f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
c3f79c5e7838de36ac2cf2bf6d58dd1a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gnavus_group	0.8
c400939c3c377d88b7e1e08f81707023	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea	0.9
c40511ae1cdb602a2217f50700c580a3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
c40546e88efbb7a68a375974be579670	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Salinivibrio	0.9
c40784afca6ccd8e38ac41ebab4c3fc3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
c40c0c7a8eb03bb005da4cf7e03633ec	Unassigned	1.0
c4105180d9e35753ff68dafa5880caa2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum;s__uncultured_bacterium	0.6
c41113a752f9765e3d80356b94ee55e9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Idiomarinaceae;g__Idiomarina	1.0
c41484395f85909c7c68e04ef3edc6dc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured	0.7
c41a3a0a3c4b33b11878f2ab2cc1ab7e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__uncultured_organism	0.7
c41b152426a00fb6e0f8fbcbad2dc6f1	Unassigned	1.0
c41c0b99756a61c5e117fcac1e2ac1ef	Unassigned	1.0
c42cf7811fa760acfc146ec1df59cef0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens_sp.	1.0
c43b9699eec9a07b6574a16a8bd70554	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium	1.0
c445aa2afd1dbdf57a5a4d60bf7fa4a4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0.8
c445b1276c9fc4566df40258cb3f9509	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__uncultured_bacterium	1.0
c449a7169b68ca1569c940cdc9d28e8c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
c44f623f918c67d185f38195d3ac9a4d	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
c4628c2237f8a89f5907f2a7f670594f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis;s__uncultured_bacterium	1.0
c464a03195ed23abec7911743ad98201	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus	1.0
c478b86622434aac51096fb4af469a11	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575;s__uncultured_bacterium	0.8
c4817066ed08202cdd30796ad53dfa78	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__uncultured_bacterium	0.8
c487c1110f9890effee69e91a6d99fcb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__uncultured_bacterium	0.667
c48caafb263fa4c4169bc01e908df298	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
c4977a23e1b62aac49d4c422b7554abb	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__uncultured_bacterium	0.6
c499c455cc4806b81c2f1ebb095eac4c	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
c4a6dc9526f4e2793f884c88cd93669a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c4a76877a91088e335309e4e60f5d2ac	Unassigned	1.0
c4b2b78f72937c8f09f72fbc97c0efd8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__uncultured	1.0
c4b35d012e922eb1c00b4cf13d8eb527	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
c4b572f6a30250118ccd0648a658d677	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
c4c8ef6ff3d901c71c1496e396571afb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__uncultured_bacterium	1.0
c4d811a32bf03ff23a3330a5eb4add6c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
c4ddf902920753dff299693e19901c5e	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__uncultured;s__uncultured_bacterium	0.667
c4e0c2d47b20d2dbd6ef0d22ef0efbb3	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	1.0
c4ea808591c140ad2e503fa8991af6be	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Turicella;s__uncultured_bacterium	0.6
c4f0aa09fecfc130b3fba1e83982997f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__uncultured_bacterium	0.6
c50d4feff0a09bbffc10292f15a40f0b	Unassigned	1.0
c50edd9009623d5fd2a38a9a7285b18a	Unassigned	1.0
c5139adda7a556dcbb8b2d383f32b8c8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	0.6
c51420e1ececa4dc48cfc7d989c8320a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas_molluscorum	1.0
c51967f90ea37d60f727890100a9e7c4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
c52421d24f3359bfcba1a23cc890c49b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Idiomarinaceae;g__Aliidiomarina	1.0
c53ceea75913b6a894d1fc94cc6e8796	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
c53ee6c69b421efb28b1e7d8f2c0b7c1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
c546e34fbaf4ec8d163509ba5fe4819a	Unassigned	1.0
c54946be9e9272adf9845a681371f5f5	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__uncultured_bacterium	0.6
c54b3a79250f4add0f4cc7661ef18769	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	1.0
c54f626c330161fa9400047f84a8675b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c55f8f4c478de8b9a876d6b404956e15	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__uncultured_organism	0.9
c56106df1aee04c623e18c89ad88a008	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
c564a8683c88818891f7fe31964a27ba	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Imtechella;s__Imtechella_halotolerans	1.0
c56ea4b4dad2833737bd00bbc584a0c7	Unassigned	1.0
c57cde622c9881bb005274be42a22886	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Chroococcidiopsaceae;g__Aliterella	0.833
c57debd8c09d61a9e98c57c4f5a5fa12	Unassigned	1.0
c585b7b6d71f53830ba45597841ba4dc	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_morhuae	1.0
c585c7ebaf67ea03fda49079d67b2032	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
c58db96f645f11901204b9174a14e748	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
c591195d1ecb00e58830e8353aef373b	Unassigned	1.0
c5939c1369224300aa1018441cf49d73	Unassigned	1.0
c5a27de4571c57527f7d8014959edf49	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c5b6514c05434cacaad1fc9ac495d37c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c5c486724bbb394f0334987b6504071c	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__uncultured_bacterium	0.8
c5c7921684c1536676a73cc598b59f38	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
c5d6d6c4a966dca3ebb37d7bb48075b8	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	1.0
c5d7f814763122a64b757f810b05ee1e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_morhuae	1.0
c5df36582a3173c369443afd194024e2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Morganella	1.0
c5e3371c5facc4e7b3934e7b7a3a2cac	Unassigned	1.0
c5f272168e9f6745e72c441dff289635	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae	0.6
c5f3b7b7be9ff21dc106c479b3a0c70a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	0.8
c60817a21e34cea5f01adf7b27488dd3	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__uncultured_bacterium	0.9
c614974f9d56a56c7ad1a09288cf56a1	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia	1.0
c61a00be74c8500795bafb8009d723ce	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Imtechella;s__Imtechella_halotolerans	1.0
c61e317dc665a72ae2bd88d2f312d7cd	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	1.0
c622784a5e0946450c9d18412f4e2aa4	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	1.0
c62814a92706b27631d6bc9ba804a844	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus	1.0
c6298af4d4a5068a076acb8138bb5bc8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;s__uncultured_bacterium	1.0
c62cad9a09321e19f208b179a7fe77ed	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales;f__Desulfatiglandaceae;g__Desulfatiglans	1.0
c62ebb7a16a0e446e75f5f05d6c57e09	Unassigned	1.0
c633a31f215b1064efef6da1a4b02aab	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	1.0
c6398a0b46377c513545d7efc0ef293a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c64045c326094d76898307a922e27c5c	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
c6407c5f252ce3c64bfed9a02bef8136	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	0.857
c647ba5a6f39f8b8166e923e8b9aea79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	1.0
c657399c6f7eca48ae558b83fb0d2aa7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
c6573a938837266ecd4588c55a0daf27	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast	1.0
c6590a09f75a28baffcd211111430b97	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__uncultured_bacterium	1.0
c661f2390c29b37bebda02cf3e28d8d7	Unassigned	1.0
c662c742a3c5af06b36b70fce1e29866	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__uncultured_bacterium	1.0
c670c7cc302ebb5e4ff7428f3df62557	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Morganella	1.0
c6723fa7b95b80fe18ec452ccd278699	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	1.0
c673e8c12bb91f4d391595521c607ad1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
c67a7354784f871674529864ca58875d	Unassigned	1.0
c67fb62d02c362789e4041e17a7b9a01	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	1.0
c69574c9595496ada0a3f626803a8810	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
c6990a0579012ba9d2509c2c75a1c2d7	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Paeniglutamicibacter	0.9
c699bf8e031c027c914b09b7d1035ce4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
c6a42d7adf37ba1ce190b1004f371418	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c6a9ef3e7e702c5a23966d28078bb623	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__uncultured_bacterium	0.6
c6b1f25e7d373243ed7295950b93c033	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	1.0
c6b573af68ad2ed27438f665e21c2b90	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	1.0
c6b5fa5aca714aaf5081d8c2cbaf0dd4	Unassigned	1.0
c6bdc6402b4d4ed4dd6bade0e1d5a8ee	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__uncultured_bacterium	1.0
c6d26d209ca5a48b4945a613bed1a95f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_morhuae	0.667
c6dc33948feb5c6dd60b5c140f0608b3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c6e8b0bdd117d8662efbedabb9f99652	Unassigned	1.0
c6efb2fd16d44aa8848a7569883bf8a2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c70245f1968230c9ae0f76cde18b5933	Unassigned	1.0
c705f7320fe746b57c70c4222219738f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
c70f787e8bfebb85077f67de6f8d0d60	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
c7149ce1982673d72400d1fdaf6e6513	Unassigned	1.0
c717f9befc2e953bd2827b347f580ddb	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__uncultured_bacterium	0.6
c7347af1e2462a7df306004454ab4825	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	1.0
c7363538ae82caf481a78952c58f75ae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus	1.0
c73760a8c5d952ce041c59663711836f	Unassigned	1.0
c73952744ed934d5dc609d9e8f54e44b	Unassigned	1.0
c73a9e117d3eb4f7b0fafd2073e6a24c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
c73e0a4c6c3f36b9da1fd19bc177f14e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__uncultured;s__uncultured_bacterium	1.0
c74036e95d4a55c0776f2e6129d342dd	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas_rivuli	1.0
c740625a6cb235c53c3d78a47b1f534d	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__uncultured_bacterium	0.7
c745d59616cb668d7c85891d5d2c32a5	Unassigned	1.0
c747d10eb85864cdfd80bd352809760d	Unassigned	1.0
c753d02fda61d65877bebd807c1d8bd9	Unassigned	1.0
c7658fe205f25b0293e1f92d16283da3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
c76f3b34c20050c805f70128e34b1058	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	1.0
c77c3f8e39b521566abdc10a5c1556ef	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Fenollaria;s__uncultured_bacterium	0.7
c787393f7746603a27f7fc59908d76ae	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae_(Subgroup_1);g__uncultured	1.0
c78c558fd837cb370e7df9fab9a88614	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter	1.0
c78e82b44f95837767242969ff30eac7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylopilaceae	1.0
c78fd5fd425fd7d0df15318172959336	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
c799315217d9c67fcee95ce4f3eb28e2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria_monocytogenes	0.9
